date,confirmed,deaths,zone,altitude,lat,lon
2020-10-26,14132,1900-10-04,ZONA SUR,1428,-171.942,-709.333
2020-10-26,5611,1900-04-23,ZONA CENTRO,4373,-106.825,-762.569
2020-10-26,38016,1905-07-15,ZONA NORTE,57,-51.525,-806.578
2020-10-26,16875,1900-12-02,ZONA SUR,3848,-158.403,-700.281
2020-10-26,20718,1901-12-30,ZONA NORTE,895,-60.347,-769.742
2020-10-26,12906,1900-08-20,ZONA SUR,583,-180.019,-702.519
2020-10-26,8304,1900-11-10,ZONA NORTE,9,-35.711,-804.592
2020-10-26,17622,1900-12-03,ZONA CENTRO,162,-83.681,-745.433
2020-10-27,16461,1900-08-13,ZONA NORTE,2338,-62.294,-778.728
2020-10-27,25799,1903-09-17,ZONA CENTRO,3073,-95.297,-775.292
2020-10-27,5644,1900-04-18,ZONA SUR,2500,-136.289,-728.861
2020-10-27,44326,1903-12-17,ZONA SUR,2429,-163.933,-715.289
2020-10-27,13055,1900-11-27,ZONA SUR,2797,-131.603,-742.253
2020-10-27,21971,1901-05-27,ZONA NORTE,2731,-71.547,-785.108
2020-10-27,36777,1905-01-05,ZONA CENTRO,27,-120.631,-771.469
2020-10-27,22176,1901-04-03,ZONA SUR,3439,-135.192,-719.767
2020-10-27,7194,1900-05-04,ZONA SUR,3746,-127.869,-749.714
2020-10-27,17182,1901-02-18,ZONA CENTRO,1921,-9.93,-762.397
2020-10-27,29499,1904-07-24,ZONA SUR,432,-140.636,-757.292
2020-10-27,22680,1902-04-09,ZONA CENTRO,3294,-120.708,-752.089
2020-10-27,32424,1906-03-30,ZONA NORTE,74,-8.1,-790.306
2020-10-27,28437,1904-11-04,ZONA NORTE,28,-67.669,-798.506
2020-10-27,373531,1938-03-27,ZONA CENTRO,162,-120.453,-770.308
2020-10-27,30323,1903-12-10,ZONA CENTRO,162,-120.453,-770.308
2020-10-27,21754,1902-08-28,ZONA NORTE,107,-37.481,-732.442
2020-10-27,8722,1900-05-24,ZONA SUR,204,-125.936,-691.767
2020-10-27,14166,1900-10-04,ZONA SUR,1428,-171.942,-709.333
2020-10-27,5621,1900-04-23,ZONA CENTRO,4373,-106.825,-762.569
2020-10-27,38079,1905-07-18,ZONA NORTE,57,-51.525,-806.578
2020-10-27,16918,1900-12-02,ZONA SUR,3848,-158.403,-700.281
2020-10-27,20828,1901-12-31,ZONA NORTE,895,-60.347,-769.742
2020-10-27,12931,1900-08-21,ZONA SUR,583,-180.019,-702.519
2020-10-27,8339,1900-11-10,ZONA NORTE,9,-35.711,-804.592
2020-10-27,17660,1900-12-03,ZONA CENTRO,162,-83.681,-745.433
2020-10-28,16511,1900-08-13,ZONA NORTE,2338,-62.294,-778.728
2020-10-28,25889,1903-09-18,ZONA CENTRO,3073,-95.297,-775.292
2020-10-28,5678,1900-04-20,ZONA SUR,2500,-136.289,-728.861
2020-10-28,44423,1903-12-20,ZONA SUR,2429,-163.933,-715.289
2020-10-28,13095,1900-11-27,ZONA SUR,2797,-131.603,-742.253
2020-10-28,22026,1901-05-27,ZONA NORTE,2731,-71.547,-785.108
2020-10-28,36867,1905-01-08,ZONA CENTRO,27,-120.631,-771.469
2020-10-28,22232,1901-04-05,ZONA SUR,3439,-135.192,-719.767
2020-10-28,7201,1900-05-04,ZONA SUR,3746,-127.869,-749.714
2020-10-28,17238,1901-02-20,ZONA CENTRO,1921,-9.93,-762.397
2020-10-28,29565,1904-07-28,ZONA SUR,432,-140.636,-757.292
2020-10-28,22799,1902-04-15,ZONA CENTRO,3294,-120.708,-752.089
2020-10-28,32516,1906-04-04,ZONA NORTE,74,-8.1,-790.306
2020-10-28,28510,1904-11-07,ZONA NORTE,28,-67.669,-798.506
2020-10-28,374431,1938-04-17,ZONA CENTRO,162,-120.453,-770.308
2020-10-28,30361,1903-12-11,ZONA CENTRO,162,-120.453,-770.308
2020-10-28,21872,1902-08-28,ZONA NORTE,107,-37.481,-732.442
2020-10-28,8734,1900-05-24,ZONA SUR,204,-125.936,-691.767
2020-10-28,14222,1900-10-04,ZONA SUR,1428,-171.942,-709.333
