region,region_orig,date,confirmed,deaths
15,26,4/2/2021,682756,20745
15,27,4/2/2021,52103,2251
16,16,4/2/2021,36182,1327
17,17,4/2/2021,11766,195
18,18,4/2/2021,21894,489
19,19,4/2/2021,11168,294
20,20,4/2/2021,58647,2544
21,21,4/2/2021,26185,690
22,22,4/2/2021,34157,982
23,23,4/2/2021,21997,678
24,24,4/2/2021,13561,491
25,25,4/2/2021,26953,712
1,1,4/3/2021,23382,372
2,2,4/3/2021,52287,2147
3,3,4/3/2021,14162,335
4,4,4/3/2021,66181,2159
5,5,4/3/2021,23360,621
6,6,4/3/2021,41630,927
7,7,4/3/2021,76232,2792
8,8,4/3/2021,44635,871
9,9,4/3/2021,11034,287
10,10,4/3/2021,27144,831
11,11,4/3/2021,44893,2457
12,12,4/3/2021,51485,1763
13,13,4/3/2021,54902,3204
14,14,4/3/2021,42675,2276
15,26,4/3/2021,684385,20875
15,27,4/3/2021,52272,2266
16,16,4/3/2021,36246,1329
17,17,4/3/2021,11826,198
18,18,4/3/2021,21944,489
19,19,4/3/2021,11234,294
20,20,4/3/2021,58890,2561
21,21,4/3/2021,26252,693
22,22,4/3/2021,34275,988
23,23,4/3/2021,22025,678
24,24,4/3/2021,13565,493
25,25,4/3/2021,27045,719
1,1,4/4/2021,23424,374
2,2,4/4/2021,52594,2155
3,3,4/4/2021,14296,335
4,4,4/4/2021,66334,2166
5,5,4/4/2021,23483,622
6,6,4/4/2021,41866,937
7,7,4/4/2021,79145,2805
8,8,4/4/2021,44866,883
9,9,4/4/2021,11092,287
10,10,4/4/2021,27206,833
11,11,4/4/2021,44951,2462
12,12,4/4/2021,51709,1775
13,13,4/4/2021,55247,3229
14,14,4/4/2021,42827,2281
15,26,4/4/2021,686554,20973
15,27,4/4/2021,52550,2280
16,16,4/4/2021,36310,1332
17,17,4/4/2021,11879,199
18,18,4/4/2021,21985,490
19,19,4/4/2021,11283,296
20,20,4/4/2021,59197,2570
21,21,4/4/2021,26288,694
22,22,4/4/2021,34428,996
23,23,4/4/2021,22052,680
24,24,4/4/2021,13606,493
25,25,4/4/2021,27195,730
1,1,4/5/2021,23469,376
2,2,4/5/2021,52782,2166
3,3,4/5/2021,14359,337
4,4,4/5/2021,66487,2171
5,5,4/5/2021,23538,625
6,6,4/5/2021,42105,943
7,7,4/5/2021,81236,2823
8,8,4/5/2021,45138,892
9,9,4/5/2021,11144,289
10,10,4/5/2021,27245,836
11,11,4/5/2021,45034,2468
12,12,4/5/2021,51844,1784
13,13,4/5/2021,55755,3247
14,14,4/5/2021,42976,2287
15,26,4/5/2021,689177,21089
15,27,4/5/2021,52779,2290
16,16,4/5/2021,36484,1334
17,17,4/5/2021,11920,203
18,18,4/5/2021,22010,490
19,19,4/5/2021,11319,298
20,20,4/5/2021,59562,2580
21,21,4/5/2021,26335,695
22,22,4/5/2021,34502,1001
23,23,4/5/2021,22082,682
24,24,4/5/2021,13686,497
25,25,4/5/2021,27241,735
1,1,4/6/2021,23536,378
2,2,4/6/2021,53122,2177
3,3,4/6/2021,14531,339
4,4,4/6/2021,66651,2177
5,5,4/6/2021,23659,631
6,6,4/6/2021,42372,948
7,7,4/6/2021,83396,2836
8,8,4/6/2021,45388,901
9,9,4/6/2021,11205,291
10,10,4/6/2021,27318,839
11,11,4/6/2021,45136,2475
12,12,4/6/2021,52165,1798
13,13,4/6/2021,56183,3264
14,14,4/6/2021,43098,2292
15,26,4/6/2021,691586,21207
15,27,4/6/2021,53111,2300
16,16,4/6/2021,36554,1335
17,17,4/6/2021,11960,203
18,18,4/6/2021,22072,492
19,19,4/6/2021,11356,301
20,20,4/6/2021,59904,2595
21,21,4/6/2021,26374,699
22,22,4/6/2021,34711,1007
23,23,4/6/2021,22131,684
24,24,4/6/2021,13753,500
25,25,4/6/2021,27321,742
1,1,4/7/2021,23661,378
2,2,4/7/2021,53659,2203
3,3,4/7/2021,14760,340
4,4,4/7/2021,66975,2181
5,5,4/7/2021,23822,635
6,6,4/7/2021,42800,956
7,7,4/7/2021,83682,2850
8,8,4/7/2021,45828,912
9,9,4/7/2021,11295,298
10,10,4/7/2021,27425,843
11,11,4/7/2021,45306,2480
12,12,4/7/2021,52644,1806
13,13,4/7/2021,56570,3280
14,14,4/7/2021,43363,2301
15,26,4/7/2021,694915,21341
15,27,4/7/2021,53613,2313
16,16,4/7/2021,36647,1338
17,17,4/7/2021,12023,203
18,18,4/7/2021,22137,493
19,19,4/7/2021,11435,305
20,20,4/7/2021,60374,2606
21,21,4/7/2021,26454,703
22,22,4/7/2021,34966,1015
23,23,4/7/2021,22205,687
24,24,4/7/2021,13829,503
25,25,4/7/2021,27510,755
1,1,4/8/2021,23801,380
2,2,4/8/2021,54176,2215
3,3,4/8/2021,14997,345
4,4,4/8/2021,67223,2190
5,5,4/8/2021,24005,637
6,6,4/8/2021,43237,961
7,7,4/8/2021,84099,2870
8,8,4/8/2021,46180,925
9,9,4/8/2021,11363,299
10,10,4/8/2021,27569,843
11,11,4/8/2021,45464,2484
12,12,4/8/2021,53089,1809
13,13,4/8/2021,56982,3299
14,14,4/8/2021,43559,2304
15,26,4/8/2021,699037,21451
15,27,4/8/2021,53995,2325
16,16,4/8/2021,36750,1339
17,17,4/8/2021,12065,203
18,18,4/8/2021,22200,494
19,19,4/8/2021,11530,306
20,20,4/8/2021,60822,2614
21,21,4/8/2021,26563,704
22,22,4/8/2021,35300,1021
23,23,4/8/2021,22260,689
24,24,4/8/2021,13905,507
25,25,4/8/2021,27693,764
1,1,4/9/2021,23884,384
2,2,4/9/2021,54607,2234
3,3,4/9/2021,15222,348
4,4,4/9/2021,67477,2201
5,5,4/9/2021,24153,643
6,6,4/9/2021,43766,971
7,7,4/9/2021,85256,2881
8,8,4/9/2021,46609,932
9,9,4/9/2021,11412,301
10,10,4/9/2021,27692,845
11,11,4/9/2021,45639,2496
12,12,4/9/2021,53517,1821
13,13,4/9/2021,57364,3311
14,14,4/9/2021,43810,2311
15,26,4/9/2021,703154,21576
15,27,4/9/2021,54397,2351
16,16,4/9/2021,36839,1340
17,17,4/9/2021,12115,205
18,18,4/9/2021,22254,495
19,19,4/9/2021,11595,306
20,20,4/9/2021,61300,2624
21,21,4/9/2021,26656,707
22,22,4/9/2021,35609,1030
23,23,4/9/2021,22341,693
24,24,4/9/2021,13977,508
25,25,4/9/2021,27874,771
1,1,4/10/2021,24038,385
2,2,4/10/2021,55019,2256
3,3,4/10/2021,15441,354
4,4,4/10/2021,67725,2209
5,5,4/10/2021,24298,647
6,6,4/10/2021,44166,983
7,7,4/10/2021,85868,2901
8,8,4/10/2021,47119,940
9,9,4/10/2021,11468,302
10,10,4/10/2021,27804,850
11,11,4/10/2021,45840,2509
12,12,4/10/2021,53936,1841
13,13,4/10/2021,57815,3341
14,14,4/10/2021,44101,2328
15,26,4/10/2021,708093,21724
15,27,4/10/2021,54813,2367
16,16,4/10/2021,37057,1343
17,17,4/10/2021,12167,206
18,18,4/10/2021,22330,497
19,19,4/10/2021,11664,307
20,20,4/10/2021,61877,2641
21,21,4/10/2021,26744,709
22,22,4/10/2021,35904,1036
23,23,4/10/2021,22377,697
24,24,4/10/2021,14063,516
25,25,4/10/2021,28040,780
1,1,4/11/2021,24123,387
2,2,4/11/2021,55435,2264
3,3,4/11/2021,15636,361
4,4,4/11/2021,67896,2212
5,5,4/11/2021,24413,654
6,6,4/11/2021,44534,991
7,7,4/11/2021,86133,2913
8,8,4/11/2021,47486,946
9,9,4/11/2021,11570,303
10,10,4/11/2021,27935,851
11,11,4/11/2021,45948,2515
12,12,4/11/2021,54247,1855
13,13,4/11/2021,58217,3360
14,14,4/11/2021,44345,2333
15,26,4/11/2021,711139,21811
15,27,4/11/2021,55203,2383
16,16,4/11/2021,37120,1346
17,17,4/11/2021,12203,206
18,18,4/11/2021,22363,497
19,19,4/11/2021,11705,311
20,20,4/11/2021,62340,2651
21,21,4/11/2021,26845,712
22,22,4/11/2021,36144,1038
23,23,4/11/2021,22409,699
24,24,4/11/2021,14124,518
25,25,4/11/2021,28181,786
1,1,4/12/2021,24151,389
2,2,4/12/2021,55620,2276
3,3,4/12/2021,15706,371
4,4,4/12/2021,67999,2218
5,5,4/12/2021,24449,657
6,6,4/12/2021,44717,996
7,7,4/12/2021,86502,2933
8,8,4/12/2021,47955,952
9,9,4/12/2021,11645,305
10,10,4/12/2021,28044,859
11,11,4/12/2021,46057,2521
12,12,4/12/2021,54390,1866
13,13,4/12/2021,58386,3382
14,14,4/12/2021,44498,2344
15,26,4/12/2021,713576,21949
15,27,4/12/2021,55396,2401
16,16,4/12/2021,37279,1349
17,17,4/12/2021,12222,206
18,18,4/12/2021,22405,499
19,19,4/12/2021,11783,318
20,20,4/12/2021,62534,2668
21,21,4/12/2021,26918,719
22,22,4/12/2021,36231,1042
23,23,4/12/2021,22436,700
24,24,4/12/2021,14217,522
25,25,4/12/2021,28204,788
1,1,4/13/2021,24257,391
2,2,4/13/2021,55950,2290
3,3,4/13/2021,15812,372
4,4,4/13/2021,68178,2229
5,5,4/13/2021,24520,660
6,6,4/13/2021,44978,1006
7,7,4/13/2021,86678,2941
8,8,4/13/2021,48193,962
9,9,4/13/2021,11700,309
10,10,4/13/2021,28131,860
11,11,4/13/2021,46211,2529
12,12,4/13/2021,54697,1875
13,13,4/13/2021,58709,3401
14,14,4/13/2021,44923,2346
15,26,4/13/2021,715919,22051
15,27,4/13/2021,55717,2421
16,16,4/13/2021,37321,1353
17,17,4/13/2021,12279,207
18,18,4/13/2021,22425,500
19,19,4/13/2021,11819,322
20,20,4/13/2021,62851,2673
21,21,4/13/2021,26973,722
22,22,4/13/2021,36419,1054
23,23,4/13/2021,22476,700
24,24,4/13/2021,14251,523
25,25,4/13/2021,28320,792
1,1,4/14/2021,24382,393
2,2,4/14/2021,56276,2312
3,3,4/14/2021,16004,377
4,4,4/14/2021,68432,2239
5,5,4/14/2021,24649,663
6,6,4/14/2021,45318,1014
7,7,4/14/2021,86869,2955
8,8,4/14/2021,48578,975
9,9,4/14/2021,11805,313
10,10,4/14/2021,28266,867
11,11,4/14/2021,46348,2538
12,12,4/14/2021,55183,1888
13,13,4/14/2021,59073,3427
14,14,4/14/2021,45248,2359
15,26,4/14/2021,718688,22159
15,27,4/14/2021,56095,2442
16,16,4/14/2021,37441,1359
17,17,4/14/2021,12323,211
18,18,4/14/2021,22462,500
19,19,4/14/2021,11887,323
20,20,4/14/2021,63335,2688
21,21,4/14/2021,27071,726
22,22,4/14/2021,36705,1058
23,23,4/14/2021,22528,701
24,24,4/14/2021,14312,524
25,25,4/14/2021,28459,801
1,1,4/15/2021,24495,394
2,2,4/15/2021,57050,2338
3,3,4/15/2021,16338,380
4,4,4/15/2021,68779,2245
5,5,4/15/2021,24775,669
6,6,4/15/2021,46020,1031
7,7,4/15/2021,87728,2967
8,8,4/15/2021,49171,984
9,9,4/15/2021,11923,317
10,10,4/15/2021,28419,872
11,11,4/15/2021,46562,2547
12,12,4/15/2021,55657,1896
13,13,4/15/2021,59748,3454
14,14,4/15/2021,45579,2372
15,26,4/15/2021,724124,22276
15,27,4/15/2021,56545,2466
16,16,4/15/2021,37552,1364
17,17,4/15/2021,12364,214
18,18,4/15/2021,22530,501
19,19,4/15/2021,11955,326
20,20,4/15/2021,63972,2703
21,21,4/15/2021,27210,729
22,22,4/15/2021,37039,1067
23,23,4/15/2021,22580,702
24,24,4/15/2021,14361,526
25,25,4/15/2021,28587,809
1,1,4/16/2021,24602,397
2,2,4/16/2021,57496,2361
3,3,4/16/2021,16576,384
4,4,4/16/2021,69040,2253
5,5,4/16/2021,24893,671
6,6,4/16/2021,46403,1040
7,7,4/16/2021,87995,2974
8,8,4/16/2021,49457,997
9,9,4/16/2021,12032,322
10,10,4/16/2021,28548,874
11,11,4/16/2021,46764,2557
12,12,4/16/2021,56082,1907
13,13,4/16/2021,60120,3481
14,14,4/16/2021,45781,2378
15,26,4/16/2021,726712,22400
15,27,4/16/2021,56958,2481
16,16,4/16/2021,37630,1365
17,17,4/16/2021,12404,216
18,18,4/16/2021,22577,504
19,19,4/16/2021,12020,327
20,20,4/16/2021,64495,2716
21,21,4/16/2021,27338,731
22,22,4/16/2021,37342,1069
23,23,4/16/2021,22633,703
24,24,4/16/2021,14425,526
25,25,4/16/2021,28728,820
1,1,4/17/2021,24703,402
2,2,4/17/2021,57978,2383
3,3,4/17/2021,16766,389
4,4,4/17/2021,69264,2257
5,5,4/17/2021,25013,675
6,6,4/17/2021,46821,1049
7,7,4/17/2021,88235,2987
8,8,4/17/2021,49789,1007
9,9,4/17/2021,12098,330
10,10,4/17/2021,28672,877
11,11,4/17/2021,46864,2576
12,12,4/17/2021,56538,1918
13,13,4/17/2021,60500,3503
14,14,4/17/2021,46321,2388
15,26,4/17/2021,729767,22521
15,27,4/17/2021,57397,2504
16,16,4/17/2021,37702,1368
17,17,4/17/2021,12439,217
18,18,4/17/2021,22642,506
19,19,4/17/2021,12075,331
20,20,4/17/2021,64970,2734
21,21,4/17/2021,27441,736
22,22,4/17/2021,37633,1074
23,23,4/17/2021,22689,707
24,24,4/17/2021,14458,529
25,25,4/17/2021,28851,829
1,1,4/18/2021,24786,404
2,2,4/18/2021,58435,2411
3,3,4/18/2021,16997,393
4,4,4/18/2021,69466,2272
5,5,4/18/2021,25140,680
6,6,4/18/2021,47142,1065
7,7,4/18/2021,88404,3010
8,8,4/18/2021,50086,1020
9,9,4/18/2021,12195,334
10,10,4/18/2021,28821,880
11,11,4/18/2021,46948,2590
12,12,4/18/2021,56892,1944
13,13,4/18/2021,60880,3522
14,14,4/18/2021,46601,2408
15,26,4/18/2021,732173,22683
15,27,4/18/2021,57753,2529
16,16,4/18/2021,37767,1370
17,17,4/18/2021,12461,217
18,18,4/18/2021,22687,509
19,19,4/18/2021,12153,335
20,20,4/18/2021,65354,2761
21,21,4/18/2021,27555,739
22,22,4/18/2021,37911,1077
23,23,4/18/2021,22731,711
24,24,4/18/2021,14498,530
25,25,4/18/2021,28921,836
1,1,4/19/2021,24826,407
2,2,4/19/2021,58651,2426
3,3,4/19/2021,17151,396
4,4,4/19/2021,69535,2282
5,5,4/19/2021,25169,682
6,6,4/19/2021,47363,1078
7,7,4/19/2021,88489,3035
8,8,4/19/2021,50321,1034
9,9,4/19/2021,12238,336
10,10,4/19/2021,28907,884
11,11,4/19/2021,46988,2596
12,12,4/19/2021,57037,1957
13,13,4/19/2021,61021,3540
14,14,4/19/2021,46659,2409
15,26,4/19/2021,732960,22803
15,27,4/19/2021,57870,2536
16,16,4/19/2021,37775,1377
17,17,4/19/2021,12484,219
18,18,4/19/2021,22710,513
19,19,4/19/2021,12196,338
20,20,4/19/2021,65556,2774
21,21,4/19/2021,27632,741
22,22,4/19/2021,38014,1088
23,23,4/19/2021,22775,714
24,24,4/19/2021,14521,531
25,25,4/19/2021,28939,841
1,1,4/20/2021,25086,412
2,2,4/20/2021,59046,2453
3,3,4/20/2021,17346,400
4,4,4/20/2021,69778,2301
5,5,4/20/2021,25286,685
6,6,4/20/2021,47716,1094
7,7,4/20/2021,88807,3049
8,8,4/20/2021,50752,1051
9,9,4/20/2021,12363,341
10,10,4/20/2021,28993,891
11,11,4/20/2021,47117,2609
12,12,4/20/2021,57424,1981
13,13,4/20/2021,61654,3563
14,14,4/20/2021,46935,2422
15,26,4/20/2021,738827,22958
15,27,4/20/2021,58220,2552
16,16,4/20/2021,37835,1381
17,17,4/20/2021,12509,219
18,18,4/20/2021,22748,516
19,19,4/20/2021,12259,340
20,20,4/20/2021,66020,2801
21,21,4/20/2021,27697,747
22,22,4/20/2021,38205,1097
23,23,4/20/2021,22854,714
24,24,4/20/2021,14575,531
25,25,4/20/2021,29036,846
1,1,4/21/2021,25213,415
2,2,4/21/2021,59354,2465
3,3,4/21/2021,17608,408
4,4,4/21/2021,70074,2312
5,5,4/21/2021,25358,688
6,6,4/21/2021,48096,1103
7,7,4/21/2021,88996,3063
8,8,4/21/2021,51095,1056
9,9,4/21/2021,12413,346
10,10,4/21/2021,29080,892
11,11,4/21/2021,47248,2620
12,12,4/21/2021,57799,1992
13,13,4/21/2021,62025,3586
14,14,4/21/2021,47238,2428
15,26,4/21/2021,741719,23086
15,27,4/21/2021,58594,2571
16,16,4/21/2021,37891,1382
17,17,4/21/2021,12535,219
18,18,4/21/2021,22802,517
19,19,4/21/2021,12335,342
20,20,4/21/2021,66453,2814
21,21,4/21/2021,27793,752
22,22,4/21/2021,38428,1103
23,23,4/21/2021,22899,716
24,24,4/21/2021,14635,531
25,25,4/21/2021,29125,854
1,1,4/22/2021,25367,418
2,2,4/22/2021,59735,2479
3,3,4/22/2021,17816,416
4,4,4/22/2021,70343,2323
5,5,4/22/2021,25458,692
6,6,4/22/2021,48543,1117
7,7,4/22/2021,89279,3085
8,8,4/22/2021,51390,1067
9,9,4/22/2021,12491,346
10,10,4/22/2021,29189,899
11,11,4/22/2021,47416,2639
12,12,4/22/2021,58354,2005
13,13,4/22/2021,62393,3599
14,14,4/22/2021,47592,2431
15,26,4/22/2021,744073,23216
15,27,4/22/2021,58938,2589
16,16,4/22/2021,37933,1387
17,17,4/22/2021,12557,220
18,18,4/22/2021,22835,520
19,19,4/22/2021,12417,344
20,20,4/22/2021,66991,2839
21,21,4/22/2021,27904,756
22,22,4/22/2021,38668,1108
23,23,4/22/2021,22948,719
24,24,4/22/2021,14715,532
25,25,4/22/2021,29261,858
1,1,4/23/2021,25546,420
2,2,4/23/2021,60265,2509
3,3,4/23/2021,18029,422
4,4,4/23/2021,70638,2337
5,5,4/23/2021,25570,694
6,6,4/23/2021,49027,1135
7,7,4/23/2021,89810,3103
8,8,4/23/2021,51831,1082
9,9,4/23/2021,12566,351
10,10,4/23/2021,29338,913
11,11,4/23/2021,47604,2656
12,12,4/23/2021,58950,2015
13,13,4/23/2021,62805,3622
14,14,4/23/2021,48015,2446
15,26,4/23/2021,748548,23353
15,27,4/23/2021,59303,2613
16,16,4/23/2021,38035,1389
17,17,4/23/2021,12584,222
18,18,4/23/2021,22861,520
19,19,4/23/2021,12493,345
20,20,4/23/2021,67602,2858
21,21,4/23/2021,28044,765
22,22,4/23/2021,38968,1120
23,23,4/23/2021,23031,719
24,24,4/23/2021,14826,536
25,25,4/23/2021,29366,867
1,1,4/24/2021,25686,429
2,2,4/24/2021,60734,2525
3,3,4/24/2021,18249,428
4,4,4/24/2021,70911,2347
5,5,4/24/2021,25679,703
6,6,4/24/2021,49506,1154
7,7,4/24/2021,90012,3116
8,8,4/24/2021,52251,1091
9,9,4/24/2021,12682,354
10,10,4/24/2021,29466,922
11,11,4/24/2021,47769,2684
12,12,4/24/2021,59358,2039
13,13,4/24/2021,63227,3652
14,14,4/24/2021,48480,2456
15,26,4/24/2021,751277,23507
15,27,4/24/2021,59714,2633
16,16,4/24/2021,38119,1393
17,17,4/24/2021,12602,223
18,18,4/24/2021,22915,521
19,19,4/24/2021,12544,350
20,20,4/24/2021,68157,2878
21,21,4/24/2021,28181,774
22,22,4/24/2021,39184,1129
23,23,4/24/2021,23089,721
24,24,4/24/2021,14881,538
25,25,4/24/2021,29477,873
1,1,4/25/2021,25815,431
2,2,4/25/2021,61172,2546
3,3,4/25/2021,18458,431
4,4,4/25/2021,71163,2363
5,5,4/25/2021,25792,705
6,6,4/25/2021,49880,1162
7,7,4/25/2021,90180,3127
8,8,4/25/2021,52626,1100
9,9,4/25/2021,12776,357
10,10,4/25/2021,29578,926
11,11,4/25/2021,47902,2698
12,12,4/25/2021,59777,2048
13,13,4/25/2021,63545,3668
14,14,4/25/2021,48725,2466
15,26,4/25/2021,753747,23602
15,27,4/25/2021,60094,2646
16,16,4/25/2021,38220,1399
17,17,4/25/2021,12609,223
18,18,4/25/2021,22961,522
19,19,4/25/2021,12615,351
20,20,4/25/2021,68554,2896
21,21,4/25/2021,28326,780
22,22,4/25/2021,39428,1137
23,23,4/25/2021,23147,725
24,24,4/25/2021,14928,538
25,25,4/25/2021,29557,877
1,1,4/26/2021,25907,433
2,2,4/26/2021,61327,2558
3,3,4/26/2021,18568,436
4,4,4/26/2021,71284,2370
5,5,4/26/2021,25833,712
6,6,4/26/2021,50142,1173
7,7,4/26/2021,90346,3142
8,8,4/26/2021,52848,1107
9,9,4/26/2021,12843,359
10,10,4/26/2021,29646,930
11,11,4/26/2021,47949,2711
12,12,4/26/2021,59995,2058
13,13,4/26/2021,64508,3688
14,14,4/26/2021,49008,2479
15,26,4/26/2021,756715,23715
15,27,4/26/2021,60258,2659
16,16,4/26/2021,38249,1400
17,17,4/26/2021,12625,223
18,18,4/26/2021,22989,524
19,19,4/26/2021,12704,352
20,20,4/26/2021,68773,2913
21,21,4/26/2021,28401,784
22,22,4/26/2021,39519,1144
23,23,4/26/2021,23190,727
24,24,4/26/2021,14975,539
25,25,4/26/2021,29584,877
1,1,4/27/2021,26021,439
2,2,4/27/2021,61687,2583
3,3,4/27/2021,18689,441
4,4,4/27/2021,71592,2386
5,5,4/27/2021,25941,717
6,6,4/27/2021,50458,1183
7,7,4/27/2021,90627,3161
8,8,4/27/2021,53147,1120
9,9,4/27/2021,12898,362
10,10,4/27/2021,29732,935
11,11,4/27/2021,48139,2732
12,12,4/27/2021,60439,2078
13,13,4/27/2021,64858,3709
14,14,4/27/2021,49300,2495
15,26,4/27/2021,758957,23862
15,27,4/27/2021,60487,2675
16,16,4/27/2021,38296,1402
17,17,4/27/2021,12654,224
18,18,4/27/2021,23037,527
19,19,4/27/2021,12744,353
20,20,4/27/2021,69209,2929
21,21,4/27/2021,28490,791
22,22,4/27/2021,39773,1155
23,23,4/27/2021,23226,731
24,24,4/27/2021,15005,542
25,25,4/27/2021,29656,884
1,1,4/28/2021,26176,441
2,2,4/28/2021,62097,2591
3,3,4/28/2021,18906,448
4,4,4/28/2021,71895,2401
5,5,4/28/2021,26076,720
6,6,4/28/2021,50897,1198
7,7,4/28/2021,90857,3172
8,8,4/28/2021,53544,1131
9,9,4/28/2021,12995,364
10,10,4/28/2021,29832,937
11,11,4/28/2021,48338,2747
12,12,4/28/2021,60999,2099
13,13,4/28/2021,65237,3727
14,14,4/28/2021,49525,2510
15,26,4/28/2021,761675,23972
15,27,4/28/2021,60868,2694
16,16,4/28/2021,38342,1402
17,17,4/28/2021,12673,225
18,18,4/28/2021,23097,529
19,19,4/28/2021,12802,355
20,20,4/28/2021,69798,2944
21,21,4/28/2021,28591,801
22,22,4/28/2021,39966,1165
23,23,4/28/2021,23295,734
24,24,4/28/2021,15043,545
25,25,4/28/2021,29815,890
1,1,4/29/2021,26256,444
2,2,4/29/2021,62447,2605
3,3,4/29/2021,19116,457
4,4,4/29/2021,72128,2415
5,5,4/29/2021,26153,722
6,6,4/29/2021,51245,1214
7,7,4/29/2021,91417,3191
8,8,4/29/2021,53961,1142
9,9,4/29/2021,13066,367
10,10,4/29/2021,29907,939
11,11,4/29/2021,48490,2761
12,12,4/29/2021,61415,2113
13,13,4/29/2021,65780,3748
14,14,4/29/2021,49764,2527
15,26,4/29/2021,765252,24094
15,27,4/29/2021,61074,2713
16,16,4/29/2021,38419,1405
17,17,4/29/2021,12681,225
18,18,4/29/2021,23131,532
19,19,4/29/2021,12854,357
20,20,4/29/2021,70171,2964
21,21,4/29/2021,28747,807
22,22,4/29/2021,40151,1180
23,23,4/29/2021,23344,736
24,24,4/29/2021,15140,549
25,25,4/29/2021,29889,894
1,1,4/30/2021,26356,447
2,2,4/30/2021,62806,2632
3,3,4/30/2021,19326,464
4,4,4/30/2021,72438,2427
5,5,4/30/2021,26267,728
6,6,4/30/2021,51581,1230
7,7,4/30/2021,91697,3211
8,8,4/30/2021,54315,1158
9,9,4/30/2021,13113,369
10,10,4/30/2021,29969,941
11,11,4/30/2021,48732,2771
12,12,4/30/2021,61893,2131
13,13,4/30/2021,66195,3769
14,14,4/30/2021,50132,2543
15,26,4/30/2021,767629,24224
15,27,4/30/2021,61372,2735
16,16,4/30/2021,38477,1406
17,17,4/30/2021,12696,226
18,18,4/30/2021,23186,535
19,19,4/30/2021,12902,360
20,20,4/30/2021,70571,2976
21,21,4/30/2021,28888,813
22,22,4/30/2021,40341,1190
23,23,4/30/2021,23381,739
24,24,4/30/2021,15182,550
25,25,4/30/2021,30000,902
1,1,5/1/2021,26455,449
2,2,5/1/2021,63055,2649
3,3,5/1/2021,19541,473
4,4,5/1/2021,72673,2442
5,5,5/1/2021,26378,734
6,6,5/1/2021,51843,1241
7,7,5/1/2021,91769,3219
8,8,5/1/2021,54588,1170
9,9,5/1/2021,13186,376
10,10,5/1/2021,30033,944
11,11,5/1/2021,48838,2785
12,12,5/1/2021,62270,2141
13,13,5/1/2021,66471,3785
14,14,5/1/2021,50394,2554
15,26,5/1/2021,769602,24326
15,27,5/1/2021,61535,2749
16,16,5/1/2021,38515,1408
17,17,5/1/2021,12706,228
18,18,5/1/2021,23230,537
19,19,5/1/2021,12937,362
20,20,5/1/2021,70814,2991
21,21,5/1/2021,28961,822
22,22,5/1/2021,40437,1197
23,23,5/1/2021,23428,744
24,24,5/1/2021,15222,557
25,25,5/1/2021,30034,906
1,1,5/2/2021,26557,457
2,2,5/2/2021,63326,2679
3,3,5/2/2021,19660,481
4,4,5/2/2021,72911,2457
5,5,5/2/2021,26481,737
6,6,5/2/2021,52187,1255
7,7,5/2/2021,91921,3230
8,8,5/2/2021,55000,1186
9,9,5/2/2021,13261,377
10,10,5/2/2021,30119,953
11,11,5/2/2021,48921,2797
12,12,5/2/2021,62644,2157
13,13,5/2/2021,66876,3802
14,14,5/2/2021,50785,2572
15,26,5/2/2021,771475,24415
15,27,5/2/2021,61751,2773
16,16,5/2/2021,38536,1411
17,17,5/2/2021,12719,228
18,18,5/2/2021,23283,540
19,19,5/2/2021,12990,365
20,20,5/2/2021,71139,3009
21,21,5/2/2021,29075,830
22,22,5/2/2021,40539,1199
23,23,5/2/2021,23509,746
24,24,5/2/2021,15266,557
25,25,5/2/2021,30067,913
1,1,5/3/2021,26584,460
2,2,5/3/2021,63401,2687
3,3,5/3/2021,19698,483
4,4,5/3/2021,73002,2467
5,5,5/3/2021,26525,738
6,6,5/3/2021,52284,1264
7,7,5/3/2021,92036,3240
8,8,5/3/2021,55117,1193
9,9,5/3/2021,13301,378
10,10,5/3/2021,30158,957
11,11,5/3/2021,48963,2810
12,12,5/3/2021,62766,2170
13,13,5/3/2021,67135,3818
14,14,5/3/2021,50870,2575
15,26,5/3/2021,773058,24508
15,27,5/3/2021,61828,2790
16,16,5/3/2021,38549,1413
17,17,5/3/2021,12723,229
18,18,5/3/2021,23310,541
19,19,5/3/2021,13028,368
20,20,5/3/2021,71221,3025
21,21,5/3/2021,29129,837
22,22,5/3/2021,40558,1203
23,23,5/3/2021,23519,747
24,24,5/3/2021,15292,559
25,25,5/3/2021,30072,915
1,1,5/4/2021,26643,462
2,2,5/4/2021,63613,2704
3,3,5/4/2021,19787,491
4,4,5/4/2021,73272,2474
5,5,5/4/2021,26619,743
6,6,5/4/2021,52478,1272
7,7,5/4/2021,92110,3248
8,8,5/4/2021,55365,1210
9,9,5/4/2021,13347,378
10,10,5/4/2021,30216,963
11,11,5/4/2021,49072,2827
12,12,5/4/2021,63143,2185
13,13,5/4/2021,67424,3832
14,14,5/4/2021,51033,2584
15,26,5/4/2021,774553,24601
15,27,5/4/2021,61948,2810
16,16,5/4/2021,38588,1419
17,17,5/4/2021,12735,229
18,18,5/4/2021,23358,543
19,19,5/4/2021,13060,372
20,20,5/4/2021,71455,3043
21,21,5/4/2021,29195,842
22,22,5/4/2021,40690,1206
23,23,5/4/2021,23553,754
24,24,5/4/2021,15314,561
25,25,5/4/2021,30118,921
1,1,5/5/2021,26697,463
2,2,5/5/2021,63877,2704
3,3,5/5/2021,19976,500
